"","rowname","variable","value","geoid"
"5943","I.3","hh1",35.309,"51059461603"
"5944","I.4","hh1",49.544,"51059461603"
"5945","I.5","hh1",116.781,"51059461603"
"5946","I.6","hh1",141.31,"51059461603"
"5947","I.7","hh1",135.551,"51059461603"
"5948","I.8","hh1",36.532,"51059461603"
"5949","I.9","hh1",49.902,"51059461603"
"5950","I.1","hh2",8.798,"51059461603"
"5951","I.2","hh2",17.23,"51059461603"
"5952","I.3","hh2",31.65,"51059461603"
"5953","I.4","hh2",18.714,"51059461603"
"5954","I.5","hh2",87.616,"51059461603"
"5955","I.6","hh2",100.622,"51059461603"
"5956","I.7","hh2",229.64,"51059461603"
"5957","I.8","hh2",89.793,"51059461603"
"5958","I.9","hh2",185.937,"51059461603"
"5959","I.1","hh3",0.925,"51059461603"
"5960","I.2","hh3",6.393,"51059461603"
"5961","I.3","hh3",10.233,"51059461603"
"5962","I.4","hh3",6.096,"51059461603"
"5963","I.5","hh3",32.405,"51059461603"
"5964","I.6","hh3",31.428,"51059461603"
"5965","I.7","hh3",57.236,"51059461603"
"5966","I.8","hh3",32.842,"51059461603"
"5967","I.9","hh3",115.443,"51059461603"
"5968","I.1","hh4",0,"51059461603"
"5969","I.2","hh4",0.899,"51059461603"
"5970","I.3","hh4",10.838,"51059461603"
"5971","I.4","hh4",9.144,"51059461603"
"5972","I.5","hh4",26.625,"51059461603"
"5973","I.6","hh4",33.182,"51059461603"
"5974","I.7","hh4",48.237,"51059461603"
"5975","I.8","hh4",37.883,"51059461603"
"5976","I.9","hh4",169.193,"51059461603"
"5977","I.1","hh5",0.412,"51059461603"
"5978","I.2","hh5",1.272,"51059461603"
"5979","I.3","hh5",1.971,"51059461603"
"5980","I.4","hh5",3.502,"51059461603"
"5981","I.5","hh5",16.573,"51059461603"
"5982","I.6","hh5",6.458,"51059461603"
"5983","I.7","hh5",20.336,"51059461603"
"5984","I.8","hh5",10.95,"51059461603"
"5985","I.9","hh5",57.525,"51059461603"
"5986","I.1","hh1",20.304,"51059461500"
"5987","I.2","hh1",28.93,"51059461500"
"5988","I.3","hh1",6.205,"51059461500"
"5989","I.4","hh1",16.849,"51059461500"
"5990","I.5","hh1",109.055,"51059461500"
"5991","I.6","hh1",67.069,"51059461500"
"5992","I.7","hh1",225.7,"51059461500"
"5993","I.8","hh1",90.377,"51059461500"
"5994","I.9","hh1",144.51,"51059461500"
"5995","I.1","hh2",7.434,"51059461500"
"5996","I.2","hh2",7.925,"51059461500"
"5997","I.3","hh2",4.171,"51059461500"
"5998","I.4","hh2",5.256,"51059461500"
"5999","I.5","hh2",48.119,"51059461500"
"6000","I.6","hh2",33.596,"51059461500"
"6001","I.7","hh2",213.017,"51059461500"
"6002","I.8","hh2",150.601,"51059461500"
"6003","I.9","hh2",344.881,"51059461500"
"6004","I.1","hh3",0.855,"51059461500"
"6005","I.2","hh3",3.796,"51059461500"
"6006","I.3","hh3",1.801,"51059461500"
"6007","I.4","hh3",2.021,"51059461500"
"6008","I.5","hh3",25.158,"51059461500"
"6009","I.6","hh3",13.897,"51059461500"
"6010","I.7","hh3",72.381,"51059461500"
"6011","I.8","hh3",65.538,"51059461500"
"6012","I.9","hh3",258.553,"51059461500"
"6013","I.1","hh4",0,"51059461500"
"6014","I.2","hh4",0.435,"51059461500"
"6015","I.3","hh4",1.379,"51059461500"
"6016","I.4","hh4",2.528,"51059461500"
"6017","I.5","hh4",14.527,"51059461500"
"6018","I.6","hh4",10.889,"51059461500"
"6019","I.7","hh4",45.402,"51059461500"
"6020","I.8","hh4",64.876,"51059461500"
"6021","I.9","hh4",321.963,"51059461500"
"6022","I.1","hh5",0.407,"51059461500"
"6023","I.2","hh5",0.914,"51059461500"
"6024","I.3","hh5",0.443,"51059461500"
"6025","I.4","hh5",1.345,"51059461500"
"6026","I.5","hh5",16.141,"51059461500"
"6027","I.6","hh5",3.549,"51059461500"
"6028","I.7","hh5",30.499,"51059461500"
"6029","I.8","hh5",23.608,"51059461500"
"6030","I.9","hh5",139.093,"51059461500"
"6031","I.1","hh1",125.704,"51059461202"
"6032","I.2","hh1",50.493,"51059461202"
"6033","I.3","hh1",26.082,"51059461202"
"6034","I.4","hh1",44.215,"51059461202"
"6035","I.5","hh1",123.958,"51059461202"
"6036","I.6","hh1",134.483,"51059461202"
"6037","I.7","hh1",164.697,"51059461202"
"6038","I.8","hh1",72.847,"51059461202"
"6039","I.9","hh1",53.521,"51059461202"
"6040","I.1","hh2",46.859,"51059461202"
"6041","I.2","hh2",15.796,"51059461202"
"6042","I.3","hh2",18.03,"51059461202"
"6043","I.4","hh2",14.429,"51059461202"
"6044","I.5","hh2",70.484,"51059461202"
"6045","I.6","hh2",75.003,"51059461202"
"6046","I.7","hh2",222.987,"51059461202"
"6047","I.8","hh2",158.899,"51059461202"
"6048","I.9","hh2",179.512,"51059461202"
"6049","I.1","hh3",5.857,"51059461202"
"6050","I.2","hh3",7.739,"51059461202"
"6051","I.3","hh3",8.07,"51059461202"
"6052","I.4","hh3",5.619,"51059461202"
"6053","I.5","hh3",36.893,"51059461202"
"6054","I.6","hh3",31.69,"51059461202"
"6055","I.7","hh3",73.851,"51059461202"
"6056","I.8","hh3",67.917,"51059461202"
"6057","I.9","hh3",127.363,"51059461202"
"6058","I.1","hh4",0,"51059461202"
"6059","I.2","hh4",1.678,"51059461202"
"6060","I.3","hh4",10.363,"51059461202"
"6061","I.4","hh4",9.726,"51059461202"
"6062","I.5","hh4",52.91,"51059461202"
"6063","I.6","hh4",47.1,"51059461202"
"6064","I.7","hh4",102.864,"51059461202"
"6065","I.8","hh4",119.222,"51059461202"
"6066","I.9","hh4",215.137,"51059461202"
"6067","I.1","hh5",1.579,"51059461202"
"6068","I.2","hh5",1.295,"51059461202"
"6069","I.3","hh5",1.455,"51059461202"
"6070","I.4","hh5",3.01,"51059461202"
"6071","I.5","hh5",15.754,"51059461202"
"6072","I.6","hh5",5.724,"51059461202"
"6073","I.7","hh5",21.601,"51059461202"
"6074","I.8","hh5",18.115,"51059461202"
"6075","I.9","hh5",58.466,"51059461202"
"6076","I.1","hh1",0,"51059461201"
"6077","I.2","hh1",3.04,"51059461201"
"6078","I.3","hh1",19.766,"51059461201"
"6079","I.4","hh1",7.732,"51059461201"
"6080","I.5","hh1",32.063,"51059461201"
"6081","I.6","hh1",9.936,"51059461201"
"6082","I.7","hh1",44.515,"51059461201"
"6083","I.8","hh1",26.05,"51059461201"
"6084","I.9","hh1",51.897,"51059461201"
"6085","I.1","hh2",0,"51059461201"
"6086","I.2","hh2",2.845,"51059461201"
"6087","I.3","hh2",13.547,"51059461201"
"6088","I.4","hh2",6.282,"51059461201"
"6089","I.5","hh2",23.566,"51059461201"
"6090","I.6","hh2",10.365,"51059461201"
"6091","I.7","hh2",65.339,"51059461201"
"6092","I.8","hh2",47.252,"51059461201"
"6093","I.9","hh2",296.804,"51059461201"
"6094","I.1","hh3",0,"51059461201"
"6095","I.2","hh3",2.033,"51059461201"
"6096","I.3","hh3",4.876,"51059461201"
"6097","I.4","hh3",3.39,"51059461201"
"6098","I.5","hh3",12.273,"51059461201"
"6099","I.6","hh3",7.609,"51059461201"
"6100","I.7","hh3",25.146,"51059461201"
"6101","I.8","hh3",25.527,"51059461201"
"6102","I.9","hh3",163.146,"51059461201"
"6103","I.1","hh4",0,"51059461201"
"6104","I.2","hh4",0.357,"51059461201"
"6105","I.3","hh4",3.687,"51059461201"
"6106","I.4","hh4",4.034,"51059461201"
"6107","I.5","hh4",7.724,"51059461201"
"6108","I.6","hh4",6.842,"51059461201"
"6109","I.7","hh4",17.854,"51059461201"
"6110","I.8","hh4",26.829,"51059461201"
"6111","I.9","hh4",247.673,"51059461201"
"6112","I.1","hh5",0,"51059461201"
"6113","I.2","hh5",0.725,"51059461201"
"6114","I.3","hh5",1.125,"51059461201"
"6115","I.4","hh5",2.561,"51059461201"
"6116","I.5","hh5",9.374,"51059461201"
"6117","I.6","hh5",3.247,"51059461201"
"6118","I.7","hh5",14.145,"51059461201"
"6119","I.8","hh5",13.342,"51059461201"
"6120","I.9","hh5",149.48,"51059461201"
"6121","I.1","hh1",72.472,"51059461100"
"6122","I.2","hh1",89.036,"51059461100"
"6123","I.3","hh1",45.407,"51059461100"
"6124","I.4","hh1",20.941,"51059461100"
"6125","I.5","hh1",92.149,"51059461100"
"6126","I.6","hh1",52.192,"51059461100"
"6127","I.7","hh1",117.765,"51059461100"
"6128","I.8","hh1",102.785,"51059461100"
"6129","I.9","hh1",105.255,"51059461100"
"6130","I.1","hh2",22.672,"51059461100"
"6131","I.2","hh2",19.19,"51059461100"
"6132","I.3","hh2",22.99,"51059461100"
"6133","I.4","hh2",6.493,"51059461100"
"6134","I.5","hh2",43.828,"51059461100"
"6135","I.6","hh2",27.39,"51059461100"
"6136","I.7","hh2",136.403,"51059461100"
"6137","I.8","hh2",172.502,"51059461100"
"6138","I.9","hh2",283.531,"51059461100"
"6139","I.1","hh3",4.016,"51059461100"
"6140","I.2","hh3",20.478,"51059461100"
"6141","I.3","hh3",19.105,"51059461100"
"6142","I.4","hh3",2.79,"51059461100"
"6143","I.5","hh3",32.458,"51059461100"
"6144","I.6","hh3",13.009,"51059461100"
"6145","I.7","hh3",60.919,"51059461100"
"6146","I.8","hh3",123.406,"51059461100"
"6147","I.9","hh3",303.819,"51059461100"
"6148","I.1","hh4",0,"51059461100"
"6149","I.2","hh4",0.767,"51059461100"
"6150","I.3","hh4",6.046,"51059461100"
"6151","I.4","hh4",2.921,"51059461100"
"6152","I.5","hh4",10.901,"51059461100"
"6153","I.6","hh4",8.073,"51059461100"
"6154","I.7","hh4",24.064,"51059461100"
"6155","I.8","hh4",58.856,"51059461100"
"6156","I.9","hh4",215.372,"51059461100"
"6157","I.1","hh5",1.84,"51059461100"
"6158","I.2","hh5",4.53,"51059461100"
"6159","I.3","hh5",4.451,"51059461100"
"6160","I.4","hh5",1.855,"51059461100"
"6161","I.5","hh5",20.665,"51059461100"
"6162","I.6","hh5",3.336,"51059461100"
"6163","I.7","hh5",25.85,"51059461100"
"6164","I.8","hh5",43.451,"51059461100"
"6165","I.9","hh5",163.023,"51059461100"
"6166","I.1","hh1",3.321,"51059461000"
"6167","I.2","hh1",3.116,"51059461000"
"6168","I.3","hh1",5.656,"51059461000"
"6169","I.4","hh1",9.572,"51059461000"
"6170","I.5","hh1",23.176,"51059461000"
"6171","I.6","hh1",21.186,"51059461000"
"6172","I.7","hh1",14.929,"51059461000"
"6173","I.8","hh1",13.563,"51059461000"
"6174","I.9","hh1",20.482,"51059461000"
"6175","I.1","hh2",1.441,"51059461000"
"6176","I.2","hh2",1.15,"51059461000"
"6177","I.3","hh2",6.014,"51059461000"
"6178","I.4","hh2",4.126,"51059461000"
"6179","I.5","hh2",23.476,"51059461000"
"6180","I.6","hh2",17.018,"51059461000"
"6181","I.7","hh2",25.863,"51059461000"
"6182","I.8","hh2",43.456,"51059461000"
"6183","I.9","hh2",105.456,"51059461000"
"6184","I.1","hh3",0.167,"51059461000"
"6185","I.2","hh3",0.55,"51059461000"
"6186","I.3","hh3",2.999,"51059461000"
"6187","I.4","hh3",1.71,"51059461000"
"6188","I.5","hh3",14.456,"51059461000"
"6189","I.6","hh3",7.656,"51059461000"
"6190","I.7","hh3",8.576,"51059461000"
"6191","I.8","hh3",20.103,"51059461000"
"6192","I.9","hh3",85.783,"51059461000"
"6193","I.1","hh4",0,"51059461000"
"6194","I.2","hh4",0.071,"51059461000"
"6195","I.3","hh4",3.922,"51059461000"
"6196","I.4","hh4",2.802,"51059461000"
"6197","I.5","hh4",23.654,"51059461000"
"6198","I.6","hh4",8.907,"51059461000"
"6199","I.7","hh4",6.825,"51059461000"
"6200","I.8","hh4",31.426,"51059461000"
"6201","I.9","hh4",195.393,"51059461000"
"6202","I.1","hh5",0.071,"51059461000"
"6203","I.2","hh5",0.113,"51059461000"
"6204","I.3","hh5",0.41,"51059461000"
"6205","I.4","hh5",0.789,"51059461000"
"6206","I.5","hh5",4.239,"51059461000"
"6207","I.6","hh5",1.233,"51059461000"
"6208","I.7","hh5",2.807,"51059461000"
"6209","I.8","hh5",4.451,"51059461000"
"6210","I.9","hh5",25.886,"51059461000"
"6211","I.1","hh1",14.951,"51059460900"
"6212","I.2","hh1",2.975,"51059460900"
"6213","I.3","hh1",1.844,"51059460900"
"6214","I.4","hh1",8.518,"51059460900"
"6215","I.5","hh1",11.55,"51059460900"
"6216","I.6","hh1",12.622,"51059460900"
"6217","I.7","hh1",17.596,"51059460900"
"6218","I.8","hh1",13.083,"51059460900"
"6219","I.9","hh1",16.862,"51059460900"
"6220","I.1","hh2",18.151,"51059460900"
"6221","I.2","hh2",1.214,"51059460900"
"6222","I.3","hh2",1.642,"51059460900"
"6223","I.4","hh2",4.515,"51059460900"
"6224","I.5","hh2",11.053,"51059460900"
"6225","I.6","hh2",10.524,"51059460900"
"6226","I.7","hh2",41.077,"51059460900"
"6227","I.8","hh2",61.69,"51059460900"
"6228","I.9","hh2",117.135,"51059460900"
"6229","I.1","hh3",4.42,"51059460900"
"6230","I.2","hh3",0.598,"51059460900"
"6231","I.3","hh3",0.746,"51059460900"
"6232","I.4","hh3",2.013,"51059460900"
"6233","I.5","hh3",6.384,"51059460900"
"6234","I.6","hh3",4.735,"51059460900"
"6235","I.7","hh3",15.31,"51059460900"
"6236","I.8","hh3",34.964,"51059460900"
"6237","I.9","hh3",110.831,"51059460900"
"6238","I.1","hh4",0,"51059460900"
"6239","I.2","hh4",0.071,"51059460900"
"6240","I.3","hh4",0.589,"51059460900"
"6241","I.4","hh4",2.689,"51059460900"
"6242","I.5","hh4",4.068,"51059460900"
"6243","I.6","hh4",3.946,"51059460900"
"6244","I.7","hh4",10.781,"51059460900"
"6245","I.8","hh4",40.979,"51059460900"
"6246","I.9","hh4",162.878,"51059460900"
"6247","I.1","hh5",1.478,"51059460900"
"6248","I.2","hh5",0.143,"51059460900"
"6249","I.3","hh5",0.18,"51059460900"
"6250","I.4","hh5",1.265,"51059460900"
"6251","I.5","hh5",3.945,"51059460900"
"6252","I.6","hh5",1.173,"51059460900"
"6253","I.7","hh5",6.237,"51059460900"
"6254","I.8","hh5",11.285,"51059460900"
"6255","I.9","hh5",54.295,"51059460900"
"6256","I.1","hh1",40.127,"51059460800"
"6257","I.2","hh1",38.127,"51059460800"
"6258","I.3","hh1",6.95,"51059460800"
"6259","I.4","hh1",28.52,"51059460800"
"6260","I.5","hh1",10.994,"51059460800"
"6261","I.6","hh1",49.154,"51059460800"
"6262","I.7","hh1",40.593,"51059460800"
"6263","I.8","hh1",16.499,"51059460800"
"6264","I.9","hh1",35.037,"51059460800"
"6265","I.1","hh2",24.448,"51059460800"
"6266","I.2","hh2",24.734,"51059460800"
"6267","I.3","hh2",5.782,"51059460800"
"6268","I.4","hh2",12.49,"51059460800"
"6269","I.5","hh2",7.052,"51059460800"
"6270","I.6","hh2",36.944,"51059460800"
"6271","I.7","hh2",69.732,"51059460800"
"6272","I.8","hh2",42.649,"51059460800"
"6273","I.9","hh2",150.169,"51059460800"
"6274","I.1","hh3",2.737,"51059460800"
"6275","I.2","hh3",11.183,"51059460800"
"6276","I.3","hh3",2.454,"51059460800"
"6277","I.4","hh3",4.694,"51059460800"
"6278","I.5","hh3",3.432,"51059460800"
"6279","I.6","hh3",14.64,"51059460800"
"6280","I.7","hh3",21.523,"51059460800"
"6281","I.8","hh3",17.241,"51059460800"
"6282","I.9","hh3",103.096,"51059460800"
"6283","I.1","hh4",0,"51059460800"
"6284","I.2","hh4",4.226,"51059460800"
"6285","I.3","hh4",2.16,"51059460800"
"6286","I.4","hh4",7.665,"51059460800"
"6287","I.5","hh4",2.178,"51059460800"
"6288","I.6","hh4",14.922,"51059460800"
"6289","I.7","hh4",16.795,"51059460800"
"6290","I.8","hh4",19.799,"51059460800"
"6291","I.9","hh4",165.255,"51059460800"
"6292","I.1","hh5",1.689,"51059460800"
"6293","I.2","hh5",4.73,"51059460800"
"6294","I.3","hh5",0.655,"51059460800"
"6295","I.4","hh5",3.629,"51059460800"
"6296","I.5","hh5",2.344,"51059460800"
"6297","I.6","hh5",4.34,"51059460800"
"6298","I.7","hh5",10.357,"51059460800"
"6299","I.8","hh5",6.813,"51059460800"
"6300","I.9","hh5",64.443,"51059460800"
"6301","I.1","hh1",24.419,"51059460702"
"6302","I.2","hh1",10.231,"51059460702"
"6303","I.3","hh1",9.913,"51059460702"
"6304","I.4","hh1",21.449,"51059460702"
"6305","I.5","hh1",26.487,"51059460702"
"6306","I.6","hh1",36.596,"51059460702"
"6307","I.7","hh1",34.117,"51059460702"
"6308","I.8","hh1",16.122,"51059460702"
"6309","I.9","hh1",33.666,"51059460702"
"6310","I.1","hh2",21.814,"51059460702"
"6311","I.2","hh2",5.139,"51059460702"
"6312","I.3","hh2",15.099,"51059460702"
"6313","I.4","hh2",13.51,"51059460702"
"6314","I.5","hh2",27.985,"51059460702"
"6315","I.6","hh2",38.198,"51059460702"
"6316","I.7","hh2",78.573,"51059460702"
"6317","I.8","hh2",53.948,"51059460702"
"6318","I.9","hh2",235.734,"51059460702"
"6319","I.1","hh3",3.004,"51059460702"
"6320","I.2","hh3",2.563,"51059460702"
"6321","I.3","hh3",7.712,"51059460702"
"6322","I.4","hh3",5.869,"51059460702"
"6323","I.5","hh3",15.358,"51059460702"
"6324","I.6","hh3",17.227,"51059460702"
"6325","I.7","hh3",26.749,"51059460702"
"6326","I.8","hh3",23.46,"51059460702"
"6327","I.9","hh3",192.058,"51059460702"
"6328","I.1","hh4",0,"51059460702"
"6329","I.2","hh4",0.295,"51059460702"
"6330","I.3","hh4",5.902,"51059460702"
"6331","I.4","hh4",7.363,"51059460702"
"6332","I.5","hh4",9.152,"51059460702"
"6333","I.6","hh4",13.7,"51059460702"
"6334","I.7","hh4",17.577,"51059460702"
"6335","I.8","hh4",24.072,"51059460702"
"6336","I.9","hh4",247.94,"51059460702"
"6337","I.1","hh5",2.763,"51059460702"
"6338","I.2","hh5",0.772,"51059460702"
"6339","I.3","hh5",3.374,"51059460702"
"6340","I.4","hh5",5.81,"51059460702"
"6341","I.5","hh5",14.017,"51059460702"
"6342","I.6","hh5",6.28,"51059460702"
"6343","I.7","hh5",14.984,"51059460702"
"6344","I.8","hh5",10.398,"51059460702"
"6345","I.9","hh5",176.602,"51059460702"
"6346","I.1","hh1",3.282,"51059460701"
"6347","I.2","hh1",8.604,"51059460701"
"6348","I.3","hh1",5.369,"51059460701"
"6349","I.4","hh1",17.132,"51059460701"
"6350","I.5","hh1",20.83,"51059460701"
"6351","I.6","hh1",27.836,"51059460701"
"6352","I.7","hh1",25.99,"51059460701"
"6353","I.8","hh1",14.143,"51059460701"
"6354","I.9","hh1",18.814,"51059460701"
"6355","I.1","hh2",1.452,"51059460701"
"6356","I.2","hh2",4.552,"51059460701"
"6357","I.3","hh2",6.148,"51059460701"
"6358","I.4","hh2",11.11,"51059460701"
"6359","I.5","hh2",22.408,"51059460701"
"6360","I.6","hh2",28.782,"51059460701"
"6361","I.7","hh2",59.498,"51059460701"
"6362","I.8","hh2",50.654,"51059460701"
"6363","I.9","hh2",102.395,"51059460701"
"6364","I.1","hh3",0.179,"51059460701"
"6365","I.2","hh3",4.431,"51059460701"
"6366","I.3","hh3",5.324,"51059460701"
"6367","I.4","hh3",21.432,"51059460701"
"6368","I.5","hh3",34.252,"51059460701"
"6369","I.6","hh3",34.152,"51059460701"
"6370","I.7","hh3",38.546,"51059460701"
"6371","I.8","hh3",40.746,"51059460701"
"6372","I.9","hh3",141.938,"51059460701"
"6373","I.1","hh4",0,"51059460701"
"6374","I.2","hh4",0.2,"51059460701"
"6375","I.3","hh4",1.697,"51059460701"
"6376","I.4","hh4",4.089,"51059460701"
"6377","I.5","hh4",5.222,"51059460701"
"6378","I.6","hh4",7.359,"51059460701"
"6379","I.7","hh4",10.17,"51059460701"
"6380","I.8","hh4",17.81,"51059460701"
"6381","I.9","hh4",77.453,"51059460701"
"6382","I.1","hh5",0.087,"51059460701"
"6383","I.2","hh5",1.213,"51059460701"
"6384","I.3","hh5",1.462,"51059460701"
"6385","I.4","hh5",23.237,"51059460701"
"6386","I.5","hh5",28.288,"51059460701"
"6387","I.6","hh5",10.872,"51059460701"
"6388","I.7","hh5",18.795,"51059460701"
"6389","I.8","hh5",16.647,"51059460701"
"6390","I.9","hh5",87.399,"51059460701"
"6391","I.1","hh1",9.881,"51059460600"
"6392","I.2","hh1",6.267,"51059460600"
"6393","I.3","hh1",3.968,"51059460600"
"6394","I.4","hh1",7.829,"51059460600"
"6395","I.5","hh1",27.016,"51059460600"
"6396","I.6","hh1",39.298,"51059460600"
"6397","I.7","hh1",33.728,"51059460600"
"6398","I.8","hh1",24.419,"51059460600"
"6399","I.9","hh1",39.594,"51059460600"
"6400","I.1","hh2",4.369,"51059460600"
"6401","I.2","hh2",2.261,"51059460600"
"6402","I.3","hh2",3.129,"51059460600"
"6403","I.4","hh2",2.831,"51059460600"
"6404","I.5","hh2",20.002,"51059460600"
"6405","I.6","hh2",28.792,"51059460600"
"6406","I.7","hh2",57.239,"51059460600"
"6407","I.8","hh2",70.084,"51059460600"
"6408","I.9","hh2",183.294,"51059460600"
"6409","I.1","hh3",0.509,"51059460600"
"6410","I.2","hh3",1.072,"51059460600"
"6411","I.3","hh3",1.371,"51059460600"
"6412","I.4","hh3",1.095,"51059460600"
"6413","I.5","hh3",10.509,"51059460600"
"6414","I.6","hh3",12.48,"51059460600"
"6415","I.7","hh3",18.88,"51059460600"
"6416","I.8","hh3",30.99,"51059460600"
"6417","I.9","hh3",142.093,"51059460600"
"6418","I.1","hh4",0,"51059460600"
"6419","I.2","hh4",0.139,"51059460600"
"6420","I.3","hh4",1.194,"51059460600"
"6421","I.4","hh4",1.514,"51059460600"
"6422","I.5","hh4",8.653,"51059460600"
"6423","I.6","hh4",14.252,"51059460600"
"6424","I.7","hh4",16.003,"51059460600"
"6425","I.8","hh4",46.236,"51059460600"
"6426","I.9","hh4",318.009,"51059460600"
"6427","I.1","hh5",0.242,"51059460600"
"6428","I.2","hh5",0.261,"51059460600"
"6429","I.3","hh5",0.338,"51059460600"
"6430","I.4","hh5",0.731,"51059460600"
"6431","I.5","hh5",6.82,"51059460600"
"6432","I.6","hh5",3.178,"51059460600"
"6433","I.7","hh5",8.149,"51059460600"
"6434","I.8","hh5",11.27,"51059460600"
"6435","I.9","hh5",77.011,"51059460600"
"6436","I.1","hh1",24.595,"51059460504"
"6437","I.2","hh1",0,"51059460504"
"6438","I.3","hh1",7.935,"51059460504"
"6439","I.4","hh1",15.522,"51059460504"
"6440","I.5","hh1",14.741,"51059460504"
"6441","I.6","hh1",24.795,"51059460504"
"6442","I.7","hh1",20.396,"51059460504"
"6443","I.8","hh1",16.344,"51059460504"
"6444","I.9","hh1",20.672,"51059460504"
"6445","I.1","hh2",44.983,"51059460504"
"6446","I.2","hh2",0,"51059460504"
"6447","I.3","hh2",15.16,"51059460504"
"6448","I.4","hh2",10.242,"51059460504"
"6449","I.5","hh2",13.435,"51059460504"
"6450","I.6","hh2",25.128,"51059460504"
"6451","I.7","hh2",42.947,"51059460504"
"6452","I.8","hh2",69.58,"51059460504"
"6453","I.9","hh2",127.524,"51059460504"
"6454","I.1","hh3",2.421,"51059460504"
"6455","I.2","hh3",0,"51059460504"
"6456","I.3","hh3",10.974,"51059460504"
"6457","I.4","hh3",5.964,"51059460504"
"6458","I.5","hh3",7.953,"51059460504"
"6459","I.6","hh3",13.513,"51059460504"
"6460","I.7","hh3",15.972,"51059460504"
"6461","I.8","hh3",39.558,"51059460504"
"6462","I.9","hh3",121.644,"51059460504"
"6463","I.1","hh4",0,"51059460504"
"6464","I.2","hh4",0,"51059460504"
"6465","I.3","hh4",11.276,"51059460504"
"6466","I.4","hh4",12.07,"51059460504"
"6467","I.5","hh4",5.995,"51059460504"
"6468","I.6","hh4",15.763,"51059460504"
"6469","I.7","hh4",12.766,"51059460504"
"6470","I.8","hh4",65.17,"51059460504"
"6471","I.9","hh4",238.96,"51059460504"
"6472","I.1","hh5",1,"51059460504"
"6473","I.2","hh5",0,"51059460504"
"6474","I.3","hh5",1.654,"51059460504"
"6475","I.4","hh5",6.203,"51059460504"
"6476","I.5","hh5",7.876,"51059460504"
