"PUMA","SERIAL","income_cat","hh_recode","adult","preschooler","toddler","schooler","teenager","infant","hhincome","hh_num","per1","per2","per3","per4","per5","per6","per7","per8","per9","per10","per11","per12","per13","per14","per15","HINSEMP","marst1","marst2","marst3","marst4","marst5","marst6"
59301,6287408,"$100,000 to $149,999",3,2,0,0,1,0,0,102958.64866814,39,50,72,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6287443,"$100,000 to $149,999",3,2,0,0,0,0,1,108439.19744444,14,34,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6287505,"$75,000 to $99,999",2,2,0,0,0,0,0,86284.59247989,8,59,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6287661,"$35,000 to $49,999",2,2,0,0,0,0,0,45474.50215412,16,63,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6287705,"$100,000 to $149,999",1,1,0,0,0,0,0,107272.82424333,27,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59301,6287734,"$150,000 to $199,999",1,1,0,0,0,0,0,192507.78893983,7,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59301,6287757,"$35,000 to $49,999",3,2,0,0,1,0,0,41976.46352688,43,38,42,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1
59301,6287825,"$200,000 or more",3,3,0,0,0,0,0,257110.1630065,14,58,58,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6287840,"$100,000 to $149,999",2,2,0,0,0,0,0,123718.79447659,21,65,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6287866,"$75,000 to $99,999",2,2,0,0,0,0,0,78123.22300039,16,24,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2
59301,6287875,"$50,000 to $74,999",4,4,0,0,0,0,0,58767.26513285,11,54,61,22,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,2
59301,6287908,"$200,000 or more",2,2,0,0,0,0,0,258853.77743967,16,29,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6287921,"$100,000 to $149,999",4,2,0,0,1,1,0,139921.5450896,10,45,58,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59301,6287938,"$100,000 to $149,999",2,2,0,0,0,0,0,113102.5282967,18,57,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6288102,"$200,000 or more",3,3,0,0,0,0,0,296598.2195742,7,64,64,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6288175,"$200,000 or more",2,2,0,0,0,0,0,697273.89806969,14,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6288301,"$50,000 to $74,999",1,1,0,0,0,0,0,60633.02986419,14,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59301,6288304,"Less than $15,000",2,2,0,0,0,0,0,8394.86031494,14,56,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6288336,"$75,000 to $99,999",3,1,0,0,0,2,0,94447.04293548,18,53,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,2
59301,6288351,"$75,000 to $99,999",1,1,0,0,0,0,0,77889.73216495,12,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59301,6288373,"$15,000 to $24,999",2,2,0,0,0,0,0,20988.23176344,13,77,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6288435,"$35,000 to $49,999",1,1,0,0,0,0,0,41976.46352688,29,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59301,6288448,"$25,000 to $34,999",1,1,0,0,0,0,0,29150.68221903,28,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0
59301,6288521,"$100,000 to $149,999",1,1,0,0,0,0,0,131293.19393922,23,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59301,6288598,"$75,000 to $99,999",2,2,0,0,0,0,0,95612.3351605,12,34,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,1
59301,6288708,"$50,000 to $74,999",2,2,0,0,0,0,0,54568.75399929,19,82,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,1
59301,6288824,"$35,000 to $49,999",2,2,0,0,0,0,0,40110.69879554,7,80,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6288881,"$15,000 to $24,999",2,2,0,0,0,0,0,23786.87886045,24,42,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,1
59301,6288969,"Less than $15,000",1,1,0,0,0,0,0,10260.62504628,47,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
59301,6288999,"$150,000 to $199,999",2,2,0,0,0,0,0,163241.44227917,22,67,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6289081,"$100,000 to $149,999",3,2,0,0,1,0,0,106934.47872716,24,43,45,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6289085,"$35,000 to $49,999",4,2,0,0,1,1,0,49438.44147615,41,40,38,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,2
59301,6289162,"$200,000 or more",2,2,0,0,0,0,0,254190.44658741,8,73,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6289199,"$50,000 to $74,999",5,2,0,1,2,0,0,72292.43797093,14,34,32,9,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59301,6289217,"$150,000 to $199,999",2,2,0,0,0,0,0,186561.33946874,13,44,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6289235,"$200,000 or more",2,2,0,0,0,0,0,212213.98306053,16,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6289243,"$25,000 to $34,999",2,2,0,0,0,0,0,27867.5636002,14,65,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6289322,"$100,000 to $149,999",5,2,0,0,1,2,0,130592.7214329,12,37,36,16,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,3
59301,6289364,"$200,000 or more",4,2,1,0,1,0,0,277510.34377698,7,33,33,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59301,6289402,"$200,000 or more",2,2,0,0,0,0,0,224457.11825587,13,50,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6289412,"$35,000 to $49,999",4,3,0,0,0,1,0,49438.44147615,24,51,53,21,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,2
59301,6289623,"$150,000 to $199,999",1,1,0,0,0,0,0,160793.03143532,14,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59301,6289666,"$25,000 to $34,999",3,2,0,0,1,0,0,32648.72084627,22,49,10,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,2
59301,6289680,"$35,000 to $49,999",4,2,0,0,1,0,1,40810.09032577,42,36,8,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,4
59301,6289767,"$200,000 or more",2,2,0,0,0,0,0,293834.16371207,22,32,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6289770,"$150,000 to $199,999",4,4,0,0,0,0,0,170703.42022844,25,51,28,73,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,2
59301,6289772,"$200,000 or more",2,2,0,0,0,0,0,221541.72574114,16,30,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6289789,"$50,000 to $74,999",1,1,0,0,0,0,0,58300.28346197,25,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59301,6289809,"$100,000 to $149,999",2,2,0,0,0,0,0,128261.05600677,19,53,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6289812,"$75,000 to $99,999",2,1,0,0,0,1,0,87450.965681,22,39,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2
59301,6289956,"$50,000 to $74,999",2,2,0,0,0,0,0,60633.02986419,8,60,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6289964,"$100,000 to $149,999",3,3,0,0,0,0,0,104941.1588172,23,85,58,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,1,0
59301,6290021,"$200,000 or more",3,2,0,1,0,0,0,349802.78174791,12,41,42,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6290039,"$75,000 to $99,999",4,4,0,0,0,0,0,99110.37378774,26,27,29,56,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,1,1
59301,6290077,"$50,000 to $74,999",5,3,1,0,1,0,0,63722.45952941,80,43,39,21,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,3
59301,6290130,"$200,000 or more",2,2,0,0,0,0,0,218277.17794934,13,37,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6290229,"$75,000 to $99,999",1,1,0,0,0,0,0,83020.04468809,7,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59301,6290341,"$150,000 to $199,999",5,5,0,0,1,1,0,189126.49573031,8,49,54,19,17,5,32,32,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,5
59301,6290344,"$200,000 or more",2,2,0,0,0,0,0,291502.49828594,13,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6290464,"$35,000 to $49,999",4,2,1,1,0,0,0,37312.05169853,64,34,34,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,2
59301,6290630,"$50,000 to $74,999",2,2,0,0,0,0,0,58650.51971513,24,37,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6290647,"$35,000 to $49,999",2,1,0,0,1,0,0,43679.00086863,12,49,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1
59301,6290715,"$100,000 to $149,999",2,2,0,0,0,0,0,110304.96217578,10,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6290804,"$75,000 to $99,999",1,1,0,0,0,0,0,95612.3351605,14,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59301,6290842,"$150,000 to $199,999",1,1,0,0,0,0,0,186561.33946874,7,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59301,6290935,"$150,000 to $199,999",3,3,0,0,0,0,0,179157.73422833,12,71,67,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6291052,"$100,000 to $149,999",1,1,0,0,0,0,0,117883.68554277,22,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59301,6291349,"$100,000 to $149,999",2,2,0,0,0,0,0,107272.82424333,7,66,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6291480,"$75,000 to $99,999",1,1,0,0,0,0,0,82203.90774014,13,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59301,6291542,"$25,000 to $34,999",3,3,0,0,0,0,0,28217.79985336,25,55,66,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,1
59301,6291627,"$75,000 to $99,999",2,2,0,0,0,0,0,82203.90774014,15,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,1
59301,6291661,"$200,000 or more",5,4,0,0,0,1,0,221541.72574114,19,59,52,24,19,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,3
59301,6291751,"Less than $15,000",4,1,0,0,2,1,0,13992.15450896,24,29,8,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,3
59301,6291755,"$150,000 to $199,999",2,2,0,0,0,0,0,155078.99182358,28,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2
59301,6291776,"$200,000 or more",4,3,0,1,0,0,0,258504.6221626,24,32,32,1,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,0,0,1
59301,6291822,"$200,000 or more",3,3,0,0,0,0,0,239615.64596594,8,56,55,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1
59301,6291919,"$100,000 to $149,999",2,2,0,0,0,0,0,112531.77292118,7,62,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6291987,"$150,000 to $199,999",2,2,0,0,0,0,0,151580.95319634,15,54,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6292003,"$50,000 to $74,999",2,2,0,0,0,0,0,64131.06849143,21,34,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,1
59301,6292069,"$50,000 to $74,999",2,2,0,0,0,0,0,65296.36071645,14,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6292099,"$150,000 to $199,999",2,2,0,0,0,0,0,158274.35714562,13,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2
59301,6292260,"$100,000 to $149,999",3,3,0,0,0,0,0,134545.85099403,12,57,62,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6292287,"$100,000 to $149,999",1,1,0,0,0,0,0,114268.90149781,9,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1
59301,6292424,"$35,000 to $49,999",1,1,0,0,0,0,0,46220.37565622,11,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59301,6292486,"$200,000 or more",5,5,1,0,0,0,0,330214.41402102,13,40,28,3,38,68,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,0,2
59301,6292545,"$75,000 to $99,999",1,1,0,0,0,0,0,83952.92705376,11,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59301,6292606,"$15,000 to $24,999",2,2,0,0,0,0,0,22037.85954683,17,74,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6292677,"$75,000 to $99,999",3,3,0,0,0,0,0,82786.55385265,21,63,50,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1
59301,6292793,"$200,000 or more",4,2,0,0,0,2,0,230870.54939784,8,45,49,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59301,6292807,"$100,000 to $149,999",1,1,0,0,0,0,0,122431.3519534,16,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59301,6293087,"$50,000 to $74,999",2,2,0,0,0,0,0,69960.7725448,25,63,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6293198,"$200,000 or more",4,2,0,0,1,0,1,209882.3176344,10,36,43,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59301,6293227,"$200,000 or more",5,5,0,0,0,0,0,296166.91011429,55,39,46,42,38,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4,0,0,0,1
59301,6293304,"$50,000 to $74,999",1,1,0,0,0,0,0,74962.44891323,24,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59301,6293326,"$200,000 or more",3,2,0,0,0,1,0,297565.69317475,9,49,51,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6293410,"$200,000 or more",4,2,0,0,0,2,0,226206.13756949,7,59,51,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59301,6293514,"$150,000 to $199,999",2,2,0,0,0,0,0,157411.7382258,14,35,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2
59301,6293526,"$100,000 to $149,999",2,2,0,0,0,0,0,103774.78561609,7,73,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6293542,"Less than $15,000",1,1,0,0,0,0,0,13526.25381417,15,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59301,6293782,"$75,000 to $99,999",5,3,0,1,2,1,1,99110.37378774,41,47,43,25,15,8,5,2,0,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,6
59301,6293788,"$75,000 to $99,999",2,2,0,0,0,0,0,76956.84979928,42,57,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,0
59301,6293789,"$200,000 or more",3,2,0,0,0,0,1,218043.6871139,13,32,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,1
59301,6293837,"$200,000 or more",4,2,0,1,1,0,0,235067.97955531,8,36,40,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59301,6293859,"$100,000 to $149,999",2,2,0,0,0,0,0,138382.23513744,11,63,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6293898,"$35,000 to $49,999",2,2,0,0,0,0,0,40577.68046642,13,83,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6294012,"$200,000 or more",2,2,0,0,0,0,0,241364.66527956,18,36,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6294031,"$75,000 to $99,999",4,2,0,0,2,0,0,93479.56933493,17,44,48,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,2
59301,6294159,"$50,000 to $74,999",1,1,0,0,0,0,0,74740.84881478,16,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59301,6294162,"$15,000 to $24,999",1,1,0,0,0,0,0,20871.48634572,21,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0
59301,6294178,"$200,000 or more",2,2,0,0,0,0,0,303745.63348128,14,52,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6294187,"$75,000 to $99,999",1,1,0,0,0,0,0,87450.965681,29,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0
59301,6294197,"$200,000 or more",2,2,0,0,0,0,0,220376.43351612,9,33,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6294238,"$200,000 or more",2,2,0,0,0,0,0,1028421.19445638,13,62,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6294325,"Less than $15,000",1,1,0,0,0,0,0,4314.17557519,21,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59301,6294450,"Less than $15,000",5,2,1,1,0,2,0,14691.54603919,44,38,41,17,14,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,4
59301,6294461,"$200,000 or more",4,2,0,2,0,0,0,268182.60109637,13,57,40,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2
59301,6294513,"$150,000 to $199,999",2,2,0,0,0,0,0,151580.95319634,29,50,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6294540,"$35,000 to $49,999",2,2,0,0,0,0,0,40519.30775756,18,75,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0
59301,6294606,"$75,000 to $99,999",2,2,0,0,0,0,0,90949.00430824,16,58,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6294648,"$100,000 to $149,999",3,3,0,0,0,0,0,131759.09463401,15,41,57,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,2
59301,6294650,"$25,000 to $34,999",2,2,0,0,0,0,0,26468.78053974,19,63,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6294735,"$150,000 to $199,999",4,3,0,0,1,0,0,198221.82855157,8,68,33,9,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,2,0,2
59301,6294817,"$100,000 to $149,999",4,2,0,0,0,2,0,106806.92354854,12,39,41,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,2
59301,6294904,"$100,000 to $149,999",2,2,0,0,0,0,0,126395.29127543,15,75,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6294979,"$75,000 to $99,999",1,1,0,0,0,0,0,99810.84629406,17,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0
59301,6294996,"$100,000 to $149,999",1,1,0,0,0,0,0,105174.64965264,16,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,1
59301,6295015,"$150,000 to $199,999",1,1,0,0,0,0,0,186619.7121776,26,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,0
59301,6295090,"Less than $15,000",2,1,0,0,0,1,0,1283.11861883,14,37,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2
59301,6295113,"$50,000 to $74,999",2,2,0,0,0,0,0,54685.49941701,12,55,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0
59301,6295255,"$200,000 or more",1,1,0,0,0,0,0,265617.4448348,17,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0
59301,6295362,"$50,000 to $74,999",2,2,0,0,0,0,0,71127.14574591,39,40,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,2
59301,6295440,"$200,000 or more",2,2,0,0,0,0,0,220376.43351612,21,63,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6295526,"Less than $15,000",3,1,0,0,0,2,0,3731.52946268,44,47,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,2
59301,6295550,"$15,000 to $24,999",5,2,1,0,2,0,0,15857.9192403,20,51,38,8,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,3
59301,6295668,"$150,000 to $199,999",2,2,0,0,0,0,0,194723.78992433,12,32,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2
59301,6295875,"$200,000 or more",2,2,0,0,0,0,0,250692.40796017,13,63,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6295896,"$150,000 to $199,999",2,2,0,0,0,0,0,183180.04625922,13,65,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,0
59301,6296045,"$25,000 to $34,999",1,1,0,0,0,0,0,32997.87612334,7,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0
59301,6296054,"$100,000 to $149,999",1,1,0,0,0,0,0,148082.9145691,8,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0
59301,6296083,"$200,000 or more",2,2,0,0,0,0,0,285672.79423257,9,48,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
59301,6296220,"$100,000 to $149,999",3,3,0,0,0,0,0,121264.97875229,14,35,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,3
59301,6296230,"$200,000 or more",2,2,0,0,0,0,0,299081.22165293,14,49,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0
